id,title,year
73778,"Maggie's Stiletto Sisters",1975
73779,"Anthologie des scènes interdites érotiques et pornographiques de José Bénazéraf",1975
73780,"The Son from Vingaarden",1975
73781,"Queen of the Gypsies",1976
73782,"Tage auf dem Lande",1975
73783,Diary,1975
73784,"Take a Hard Ride",1975
73785,"Das Tal der tanzenden Witwen",1975
73786,"Tale of What Happened in Yes City",1975
73787,"Tam, za gorizontom",1975
73792,"Season for Assassins",1975
73793,"Le temps de l'avant",1975
73794,"The Big Scare",1974
73795,"Terapia al desnudo",1975
73796,"The Terrorists",1975
73797,"That Lucky Touch",1975
73798,"That's Adultery",1975
73800,"The Travelling Players",1975
73801,"The Thirsty Dead",1974
73802,"Three Days of the Condor",1975
73804,"Super Stooges vs the Wonder Women",1974
73807,"Ti-Cul Tougas, ou, Le bout de la vie",1976
73808,"Tiempos duros para Drácula",1976
73809,"To ja zabilem",1975
73810,"Todos y nadie",1975
73811,"Tôkyô-wan enjô",1975
73812,Tommy,1975
73814,Trapito,1975
73815,"The Track",1975
73816,"Blood and Passion",1975
73817,"Swept Away",1974
73818,"Tres suecas para tres Rodríguez",1975
73825,"Tu dios y mi infierno",1976
73827,"Two Con Men",1975
73829,"Le téléphone rose",1975
73830,Normande,1975
73831,"Uncle, Are You Really Coming from Paris?",1977
73832,"Tüzgömbök",1975
73835,"The Ultimate Warrior",1975
73836,"Last Stop on the Night Train",1975
73837,"Umar Qaid",1975
73838,"Un ange passe",1975
73839,"A Child in the Crowd",1976
73841,"Under the Blossoming Cherry Trees",1975
73843,Ungkarlshotellet,1975
73844,"Under the Pavement Lies the Strand",1975
73845,"L'uomo che sfidò l'organizzazione",1975
73846,"The Ups and Downs of a Handyman",1976
73847,"The Return of the Exorcist",1975
73848,"Urodziny Matyldy",1975
73849,"Trip Around My Cranium",1970
73853,"Van brood alleen kan een mens niet leven",1975
73854,"The Diamond Peddlers",1976
73855,"Les vautours",1975
73856,"In Search of Dracula",1975
73857,"Burned Bridges",1975
73858,"The Lost Honor of Katharina Blum",1975
73859,"A Lost Life",1976
73861,"El vicio y la virtud",1975
73862,"Life Changes",1976
73863,"Vida íntima de un seductor cínico",1975
73864,"The Old Gun",1975
73865,"Virgin Cowboy",1975
73867,"The White Wall",1975
73869,"Private Vices, Public Pleasures",1976
73870,"Il vizio di famiglia",1975
73871,"Reflections in Black",1975
73872,"Vkus khalvy",1975
73873,Vozdukhoplavatel,1975
73874,"Vuelve, querida Nati",1976
73875,"Les vécés étaient fermés de l'intérieur",1976
73876,"Requiem for a Revolutionary",1976
73877,"W te dni przedwiosenne",1975
73878,"W.W. and the Dixie Dancekings",1975
73879,"I Am a Cat",1975
73880,"Walking Tall Part II",1975
73881,"Wann wird es endlich wieder Sommer",1975
73882,"Warlock Moon",1973
73885,"We're Not the Jet Set",1977
73887,Welfare,1975
73891,Whiffs,1975
73894,"White Horizons",1975
73895,"White House Madness",1975
73896,"White Line Fever",1975
73899,"Wieczne pretensje",1975
73901,"The Wilby Conspiracy",1975
73902,"The Wild McCullochs",1975
73903,"The Wild Party",1975
73905,"Wilna Zona",1975
73906,"The Wind and the Lion",1975
73908,"Winifred Wagner und die Geschichte des Hauses Wahnfried von 1914-1975",1976
73910,"Gu huo nu guang gun cai",1975
73911,Winstanley,1975
73914,"Wu qi bu you",1975
73915,Xala,1975
73916,"Qing guo qing cheng",1975
73917,"Storia di arcieri, pugni e occhi neri",1976
73918,"The Yakuza",1974
73919,"Yo creo que...",1975
73920,"Yo soy Fulana de Tal",1975
73923,Zakhmee,1975
73924,Zameer,1975
73925,"The Poor",1975
73929,"Znikad donikad",1975
73930,"Pink Zone",1976
73931,"A Piano in Mid Air",1976
73932,"Zorrita Martínez",1975
73933,"Zvezda plenitelnogo schastya",1975
73934,"Zwaarmoedige verhalen voor bij de centrale verwarming",1975
73935,"Zwei Rebläuse auf dem Weg zur Loreley",1974
73936,"The Three Superguys",1975
73937,"Second Spring",1975
73939,Zwyciestwo,1975
73941,"Aloha Bobby and Rose",1975
73942,"La pazienza ha un limite... noi no!",1974
73943,"I'm a Woman Already",1975
73944,"Existió otra humanidad",1977
73945,"Let's Get Those English Girls",1976
73946,"The Softening of the Egg",1975
73947,"Índia",1975
73948,Adoption,1975
73951,"El último tango en Madrid",1975
74060,"The Standard",1977
74080,"'Gator Bait",1973
74081,"...I drugie ofitsialnye litsa",1976
74082,"A mí qué me importa que explote Miami",1976
74083,"Strange Shadows in an Empty Room",1976
74084,1900,1976
74086,"Sex with a Smile",1976
74087,"A la legión le gustan las mujeres... y a las mujeres, les gusta la legión",1976
74089,"L'absence",1976
74090,Accident,1977
74091,"Acção-Intervenção",1976
74093,"L'adolescente",1976
74094,"Adventures of a Taxi Driver",1976
74096,"The Red Poster",1976
74097,"L'affittacamere",1979
74098,"The Moelleby Affair",1976
74100,"And Agnes Chose to Die",1976
74101,"Who's Afraid of Zorro",1975
74102,"In the Realm of the Senses",1976
74103,"The Wing or The Thigh?",1976
74104,"Ajani Ogun",1976
74105,Akka,1976
74106,"Al fin solos, pero...",1977
74107,"The Bricklayers",1976
74108,"The Night of the Askari",1976
74109,"Alcalde por elección",1976
74110,"El alegre divorciado",1976
74111,"Las alegres chicas de 'El Molino'",1977
74112,"Alex & the Gypsy",1976
74114,"Alice or The Last Escapade",1977
74116,"El alijo",1976
74117,"Las alimañas",1977
74119,"All the President's Men",1976
74120,"Alle dagen feest",1976
74121,"Allegro non troppo",1976
74123,"Hunter Will Get You",1976
74124,"Altar of Fire",1976
74125,"Altars of the World",1976
74126,"O Alto do Cobre",1976
74127,"La amante perfecta",1976
74128,"L'amantide",1977
74129,"Amar Prem",1976
74130,"The Amazing Dobermans",1976
74131,"The Ambassadors",1976
74133,"American Reunion",1976
74135,"American Tickler",1977
74137,"Nick the Sting",1976
74138,"Un amore targato Forlì",1976
74139,"The Amorous Adventures of Don Quixote and Sancho Panza",1976
74140,"Bonjour Amour",1977
74141,"Rape of Love",1978
74142,"The Anchorite",1976
74143,"Andréa",1976
74144,"Angel City",1977
74146,"Holy Year",1976
74147,"Face to Face",1976
74148,Ape,1976
74149,"Apple Pie",1976
74150,Aradhana,1976
74152,"Small Change",1976
74153,Armaguedon,1977
74156,"Assault on Precinct 13",1976
74157,"At the Earth's Core",1976
74158,"The Atlantic Swimmers",1976
74159,"Atraco en la jungla",1976
74160,"Antonio e Placido - Attenti ragazzi... chi rompe paga",1975
74161,"Aty-baty, shli soldaty...",1977
74162,"Walking Upright",1976
74166,"La aventura explosiva",1977
74167,"El avispero",1976
74168,"Awdat al ibn al dal",1978
74170,"7 Man Army",1976
74173,"Baby Blue Marine",1976
74174,"The Bad News Bears",1976
74176,"Baker's Hawk",1976
74178,"Balún Canán",1977
74179,"The Private Eyes",1976
74180,"La banca di Monate",1975
74184,Barocco,1976
74185,Barronhos,1976
74186,Bartleby,1976
74187,"The Battle of Chile: Part II",1976
74188,"Fox Hunt",1976
74189,"The Bawdy Adventures of Tom Jones",1976
74190,"Baxter, Vera Baxter",1977
74191,Beatriz,1976
74192,"Beautiful Troubles!",1976
74194,"Beethoven-Days in a Life",1976
74197,"Una bella governante di colore",1978
74198,"Ben et Bénédict",1977
74199,"El bengador Gusticiero y su pastelera madre",1977
74201,"Dog Lay Afternoon",1976
74202,Bezottsovshchina,1977
74203,"Big Bad Sis",1976
74204,"Fists of Fury 2",1976
74205,"The Big Bus",1976
74207,"The Bingo Long Traveling All-Stars & Motor Kings",1976
74208,"Bingo, Bridesmaids & Braces",1988
74209,"Bittersweet Love",1976
74210,Bogard,1975
74211,"Gou hun jiang tou",1976
74212,"The Black Pearl",1977
74213,"Black Samurai",1976
74214,"Black Shampoo",1976
74216,"The Blank Generation",1976
74217,"Blazing Skis",1976
74219,"Blind Is Beautiful",1976
74220,"The Scar",1976
74222,"Blood Bath",1976
74224,"Bloody Struggle",1972
74225,"The Blue Bird",1976
74226,"Blue Sunshine",1977
74228,"Bobbie Jo and the Outlaw",1976
74229,"The Titbit",1976
74230,"Bomber & Paganini",1976
74231,"The Good and the Bad",1976
74233,"Mysteries of the Gods",1976
74234,"Boty plné vody",1976
74235,"Bound for Glory",1976
74237,"Flaming Fire Chief",1976
74238,"Breaking Point",1976
74243,"Diary of a Passion",1976
74244,"Broken House",1976
74245,"Baker's Bread",1976
74246,"Bruce and the Iron Finger",1979
74247,"Bruce Lee Fights Back from the Grave",1976
74249,"Burnt by a Scalding Passion",1976
74250,"¡Bruja, más que bruja!",1977
74251,"Brunet wieczorowa pora",1976
74252,"Ugly, Dirty and Bad",1976
74253,"Budapesti mesék",1977
74254,"Buffalo Bill and the Indians, or Sitting Bull's History Lesson",1976
74256,"Bugsy Malone",1976
74258,"Burnt Offerings",1976
74259,"Bush Mama",1979
74260,"The Butterfly Ball",1977
74262,"Illustrious Corpses",1976
74263,Caddie,1976
74267,"Call Girl (La vida privada de una señorita bien)",1976
74268,Shatter,1974
74271,"El calor de la llama",1976
74272,"Las camareras",1976
74273,"Cambio de sexo",1977
74274,"La cameriera nera",1976
74276,"Caminando pasos... caminando",1977
74277,"La campagnola bella",1976
74278,"Canción mansa para un pueblo bravo",1976
74279,Cannonball!,1976
74280,"Caperucita y Roja",1977
74281,"Car Wash",1976
74282,"Cara dolce nipote",1977
74284,"Caro Michele",1976
74285,Carrie,1976
74286,"Carry on England",1976
74287,"The House of the Laughing Windows",1976
74288,"Casa de la miezul noptii",1976
74289,"Casa dell'amore... la polizia interviene",1978
74290,"Some Like It Cool",1977
74291,"Fellini's Casanova",1976
74292,"The Cassandra Crossing",1976
74293,"Cassiodoro il più duro del pretorio",1976
74294,"Cat Murkil and the Silks",1976
74296,"Cattivi pensieri",1976
74297,"Curse of the Black Cat",1977
74298,"Central Bazaar",1976
74299,"Challenge to Be Free",1975
74300,"Challenge of the Masters",1976
74302,"The Three Superboys in the Snow",1977
74303,"Che dottoressa ragazzi!",1976
74305,Chely,1977
74306,"Cherry Hill High",1977
74308,"Chesty Anderson U.S. Navy",1976
74309,Chhatrabhang,1976
74310,"Chi dice donna dice donna",1976
74311,"Massage Girls",1976
74312,"Chinese Roulette",1976
74313,"Jing wu men xu ji",1977
74314,"El chiste",1976
74315,"The Lion Who Thought He Was People",1971
74316,"Chulas Fronteras",1976
74317,CDN,1976
74319,"The Burned City",1976
74320,"Classe mista",1976
74321,"La clinica dell'amore",1976
74323,Q,1974
74324,"Color of Skiing",1974
74325,"And They Lived Happily Ever After",1976
74326,"Il colpaccio",1976
74332,"Come una rosa al naso",1976
74333,Boomerang,1976
74334,"Comment Yukong déplaça les montagnes",1976
74335,"How Is It Going?",1976
74336,"Solemn Communion",1977
74337,"Compañero Augusto",1976
74338,"Il compromesso... erotico (Menage a quattro)",1976
74339,"Il comune senso del pudore",1976
74340,"Con amore",1976
74341,"Con il dovuto rispetto",1976
74342,"Death Rage",1976
74343,"Confessions of a Driving Instructor",1976
74344,"Living On",1977
74345,"The Last Round",1976
74347,"La Corea",1976
74348,"Body of My Enemy",1976
74349,"The Black Corsair",1976
74351,"Flesh Color",1978
74352,"Cool Red",1976
74354,"Coz takhle dát si spenát",1977
74355,"Crazy Sex",1976
74356,"Creature from Black Lake",1976
74358,"The Criminals",1976
74360,"Cría Cuervos",1976
74361,"Cuando Conchita se escapa, no hay tocata",1976
74362,"Cuando los maridos se iban a la guerra",1976
74363,Cuartelazo,1977
74364,"Cuginetta, amore mio!",1976
74366,"Beach Guard in Winter",1976
74367,"Shao Lin Kung-Fu Mystagogue",1977
74368,"La dahlia scarlatta",1976
74370,"Zero Pilot",1976
74372,"Dark August",1976
74377,"Soul Hustler",1973
74379,Tomcats,1977
74380,"Deadly Harvest",1977
74381,"Deadly Hero",1975
74383,"Death Machines",1976
74385,"Death Cheaters",1976
74387,"Las delicias de los verdes años",1976
74388,"Cai li fa xiao zi",1976
74389,"The Demon Lover",1976
74390,"The Demon",1979
74391,"The Ghosts of Alcacer-Kibir",1977
74393,"Day for My Love",1977
74395,"Deported Women of the SS Special Section",1976
74396,"Derevnya Utka. Skazka.",1977
74397,"Las desarraigadas",1977
74398,"The Disenchantment",1976
74399,Deseo,1976
74400,"The Desert of the Tartars",1976
74401,Rape,1976
74404,"The Devil's Playground",1976
74405,"Maiden Bridge",1976
74407,"Dik Trom weet raad",1976
74408,"Jack the Ripper",1976
74409,"A Dirty Knight's Work",1976
74410,"Dis bonjour à la dame!..",1977
74412,"Disco Godfather",1979
74415,"Dixie Dynamite",1976
74417,"Do Anjaane",1976
74418,"Dodumalsya, pozdravlyayu",1977
74419,Dogs,1976
74420,"Doktor Judym",1975
74421,Domino,1976
74422,"Don's Party",1976
74423,"The Sunday Woman",1975
74424,"Dos chicas de revista",1972
74425,"Le due orfanelle",1976
74426,"La dottoressa del distretto militare",1976
74430,"The Watts Monster",1976
74433,Drive-In,1976
74434,"Drive In Massacre",1976
74435,"The Drug Connection",1976
74436,"The Drug Queen",1976
74437,Drum,1976
74438,"Drying Up the Streets",1978
74439,"The American Dream",1976
74440,"The One Armed Swordsmen",1976
74441,"The Duchess and the Dirtwater Fox",1976
74442,"Crime Busters",1977
74443,Duelle,1976
74444,"Tea for Three",1976
74445,Dulscy,1976
74446,"Duma o Kovpake: Karpaty, Karpaty...",1978
74447,"Twenty Days Without War",1977
74448,"Smoke on the Potato Fields",1977
74450,"International Assassin",1976
74451,"Plot of Fear",1976
74452,"The Eagle Has Landed",1976
74454,"Eat My Dust",1976
74455,"Eaten Alive",1976
74456,"L'eau chaude, l'eau frette",1976
74458,"Ecco lingua d'argento",1976
74459,"Echoes of a Summer",1976
74460,"Eddie og Suzanne",1975
74461,"L'Eden Palace",1976
74465,"The Elixirs of the Devil",1976
74466,"Eliza Fraser",1976
74467,"Ellas los prefieren... locas",1976
74468,"Een ellendige nietsnut",1976
74469,"Captive Women 4",1977
74470,"Elvis! Elvis!",1976
74471,"Emmanuelle bianca e nera",1976
74472,"Emanuelle's Revenge",1975
74474,"Black Emanuelle 2",1976
74475,Embryo,1976
74476,"Emilia... parada y fonda",1976
74477,"Emma Mae",1976
74478,"Emanuelle in Bangkok",1976
74479,"Emmanuelle on Taboo Island",1976
74480,"Emperor Chien Lung",1976
74481,"En esta primavera",1979
74483,"The Enforcer",1976
74484,"Enter the Panther",1976
74486,Eraserhead,1977
74487,"The Inheritance",1976
74491,"Es herrscht Ruhe im Land",1976
74492,"Escape from Angola",1976
74494,"Street People",1976
74495,"La espada negra",1976
74496,"El espiritista",1977
74497,Wifemistress,1977
74498,"La espuela",1976
74499,"A Estranha Hospedaria dos Prazeres",1976
74500,"Etnocidio: Notas sobre El Mezquital",1977
74501,"Black Cobra Woman",1976
74502,"Eva, limpia como los chorros del oro",1977
74504,"The Treasure of Jamaica Reef",1974
74505,"Ex-votos Portugueses",1976
74506,"Exit the Dragon, Enter the Tiger",1976
74508,"F... comme Fairbanks",1976
74510,Scalpel,1977
74511,"The Goldcabbage Family Breaks the Bank",1976
74512,"Family Plot",1976
74513,"Fang Shi Yu yu Hu Hui Qian",1976
74514,Fango,1977
74515,"Coup de Grâce",1976
74516,"Fantasma en el Oeste",1978
74519,"Ci lang zhou",1976
74520,"Febbre da cavallo",1976
74521,"The Dragon Missile",1976
74522,"Fekete gyémántok",1977
74524,"Femmes Fatales",1976
74525,Fireworks,1976
74526,"Quelques arpents de neige",1972
74528,Fever,1976
74529,"Fighting Mad",1976
74530,"La figliastra (Storia di corna e di passione)",1976
74531,"El fin de la inocencia",1977
74532,"Find the Lady",1976
74533,"The First Nudie Musical",1976
74534,"The Honey Flowers",1976
74538,"Attempted Flight",1976
74539,"The Smurfs and the Magic Flute",1976
74540,"The Food of the Gods",1976
74542,"e'Lollipop",1975
74543,Fortini/Cani,1976
74544,"The Fourth Wish",1976
74547,"Fraude matrimonial",1977
74548,"Love Camp",1977
74550,"Women in Hospital",1977
74552,"Frittata all'italiana",1976
74553,"From Noon Till Three",1976
74554,"The Front",1976
74556,"A Fuga",1978
74557,"Fulanita y sus menganos",1976
74559,Futureworld,1976
74560,"La fête sauvage",1976
74561,Metamorphosis,1976
74562,"Gable and Lombard",1976
74563,"The Red Carnation",1976
74564,Gator,1976
74565,"The Deer",1974
74566,"Der Geheimnisträger",1975
74567,"Der Gehülfe",1976
74569,"The Gestapo's Last Orgy",1977
74570,"Get Mean",1975
74572,Giovannino,1976
74573,Gizmo!,1977
74574,"Glückliche Zeiten",1976
74575,"Diamante Lobo",1976
74577,"Goin' Home",1976
74578,Goldflocken,1976
74581,"Goodbye, Norma Jean",1976
74583,"Grand Jury",1976
74584,"The Big Operator",1976
74585,"The Big Night",1976
74586,"The Big Racket",1976
74588,"The Great Scout & Cathouse Thursday",1976
74589,"The Great Smokey Roadblock",1977
74591,"The Fruit Is Ripe",1977
74593,Grizzly,1976
74594,"Guerreras verdes",1976
74595,"The Double Crossers",1976
74596,Gulliver,1979
74597,"The Gumball Rally",1976
74598,Gumrah,1976
74599,Gus,1976
74600,"Gusanos de seda",1977
74601,"Half a House",1975
74602,"Hello Baby",1976
74603,Hamlet,1976
74605,"Harlan County U.S.A.",1976
74606,"Happy Day",1976
74608,"Harry and Walter Go to New York",1976
74610,"Hasta que el matrimonio nos separe",1977
74611,"The Haunting of Julia",1977
74612,"Schoolmaster Hofer",1975
74614,Hawmps!,1976
74615,"Haz la loca... no la guerra",1976
74616,Hazardzisci,1976
74617,"He or She",1976
74622,"Herfra min verden går",1976
74623,"Strange Masquerade",1976
74624,"Rage of the Tiger",1971
74626,"Heart of Glass",1976
74628,"Los hijos de...",1976
74629,"Hikô kiroku: Shôjo baishun",1976
74631,"Historias de amor y masacre",1979
74632,"Hearts High",1976
74633,"Hollywood Boulevard",1976
74634,"Hollywood Man",1976
74635,"Hollywood on Trial",1976
74636,"El hombre de los hongos",1976
74637,"The Man of Ganimedes",1976
74639,"The Man Who Knew Love",1977
74640,"Los hombres sólo piensan en eso",1976
74641,"Homicides: The Criminals Part II",1976
74642,"The Passengers",1977
74643,"Almost King",1977
74644,"Maria's Hours",1979
74645,Hostess,1976
74646,"Hot Potato",1976
74647,"Nan quan bei tui zhan yan wang",1977
74649,"La casa de las sombras",1976
74652,"Hra o jablko",1977
74653,"The Human Tornado",1976
74656,"Hustler from Canton",1976
74657,"Hugo the Hippo",1975
74659,"I Will... I Will... For Now",1976
74660,Liz,1976
74663,"I'm an Antistar",1976
74665,Iconockaut,1976
74666,Idealist,1976
74670,"Ilsa, Harem Keeper of the Oil Sheiks",1976
74671,"Im Staub der Sterne",1976
74673,"Batton Story",1976
74676,"El in... moral",1976
74677,Incarnation,1976
74678,"The Incredible Sarah",1976
74681,"Les Indiens sont encore loin",1977
74682,"The Sensuous Nurse",1975
74683,"Inferno Carnal",1977
74684,Inhibitions,1976
74685,"Daphnis and Chloe",1976
74686,"L'Innocente",1976
74687,"Inquisición",1977
74689,"Intimate Games",1976
74691,"The Inugami Family",1976
74693,"Du ba tian xia",1978
74694,"The Invisible Terrorists",1976
74695,"Cross of Iron",1977
74696,"It Happened Here Again",1976
74698,"It's Me",1976
74699,"It's Showtime",1976
74700,"L'Italia s'è rotta",1976
